no_show_id,booking_id,fee_charged,recorded_at,created_at
1973,1973,1637.42,2024-12-27 13:28:38.345814+00:00,2024-11-27 21:06:15.733852+00:00
1974,1974,1246.22,2024-11-28 18:29:07.871023+00:00,2025-05-13 02:23:38.817612+00:00
1975,1975,1154.3,2025-03-03 22:19:05.252645+00:00,2025-12-04 22:29:42.215356+00:00
1976,1976,919.41,2025-08-11 11:45:21.446205+00:00,2024-06-30 01:45:46.436116+00:00
1977,1977,1497.82,2024-10-04 00:42:42.212970+00:00,2025-04-11 16:39:31.541322+00:00
1978,1978,349.16,2024-10-24 21:27:33.863193+00:00,2025-05-29 23:02:46.306106+00:00
1979,1979,748.25,2025-06-06 11:29:17.610002+00:00,2024-09-19 01:34:28.293989+00:00
1980,1980,1625.89,2024-04-08 20:14:05.015625+00:00,2025-05-31 15:44:11.160426+00:00
1981,1981,179.55,2024-07-20 00:34:44.987622+00:00,2025-12-27 16:00:16.980567+00:00
1982,1982,1744.94,2025-11-08 03:54:06.939777+00:00,2025-09-27 14:38:59.921588+00:00
1983,1983,1491.98,2025-03-14 15:09:29.475202+00:00,2025-01-07 00:45:01.522306+00:00
1984,1984,152.76,2025-04-02 12:38:01.056740+00:00,2025-06-10 19:59:35.723441+00:00
1985,1985,335.4,2025-04-26 07:03:45.484488+00:00,2025-09-16 06:00:23.117001+00:00
1986,1986,70.15,2025-07-22 22:17:35.405159+00:00,2024-02-19 12:19:55.406167+00:00
1987,1987,619.47,2024-08-17 18:47:38.488733+00:00,2024-11-21 18:48:33.545509+00:00
1988,1988,1945.12,2024-06-23 17:31:30.750274+00:00,2026-01-02 22:35:37.832599+00:00
1989,1989,1978.72,2024-04-04 23:44:42.894297+00:00,2025-02-07 07:29:50.059955+00:00
1990,1990,1082.81,2024-11-28 09:22:20.986937+00:00,2024-08-22 10:57:17.784411+00:00
1991,1991,577.58,2025-06-07 21:19:30.952955+00:00,2025-10-15 15:40:32.427472+00:00
1992,1992,1960.64,2025-11-16 21:10:28.831361+00:00,2025-05-09 15:17:50.455369+00:00
1993,1993,1895.09,2025-11-10 01:09:51.516906+00:00,2024-07-07 09:14:53.440938+00:00
1994,1994,927.91,2025-05-16 17:16:03.176777+00:00,2025-08-27 01:36:55.385737+00:00
1995,1995,636.1,2024-11-09 10:09:54.907801+00:00,2024-07-07 10:29:43.329896+00:00
1996,1996,1387.91,2024-10-04 15:44:48.817792+00:00,2025-09-23 09:55:26.503483+00:00
1997,1997,1853.32,2024-02-19 13:07:20.134960+00:00,2024-06-17 08:03:42.991082+00:00
1998,1998,1231.74,2024-03-20 07:44:52.324382+00:00,2025-11-20 09:35:27.376970+00:00
1999,1999,338.73,2025-10-07 20:16:37.360392+00:00,2024-12-11 07:59:32.358467+00:00
2000,2000,941.37,2025-07-19 12:26:51.911602+00:00,2025-06-17 23:56:10.791893+00:00
