maintenance_ticket_id,room_id,assigned_employee_id,issue_description,severity,status,created_at,resolved_at
1792,649,615,Simply song drive lay enjoy report only above without cover today.,LOW,IN_PROGRESS,2024-04-10 05:59:59.727358+00:00,2024-09-06 20:53:11.273681+00:00
1793,778,1454,How budget prepare real world feeling billion us.,HIGH,OPEN,2025-02-14 19:44:49.381931+00:00,2025-04-08 19:04:35.628206+00:00
1794,140,805,Stay send school none eat maintain draw place available candidate.,MEDIUM,IN_PROGRESS,2024-03-15 16:29:02.322778+00:00,2024-04-16 04:45:25.960484+00:00
1795,638,618,Morning everybody reveal specific another expert.,LOW,DONE,2025-01-26 13:54:30.287583+00:00,2024-06-12 19:15:15.634036+00:00
1796,373,281,Party fire explain affect remember old food establish yeah.,CRITICAL,DONE,2026-01-12 20:46:14.703058+00:00,2024-07-19 09:53:40.379672+00:00
1797,314,1928,No four end home discover miss low charge.,LOW,DONE,2025-03-04 05:58:55.071175+00:00,2024-08-03 21:18:48.715415+00:00
1798,851,1993,Yeah baby owner forward child its hope machine fish federal deal.,HIGH,IN_PROGRESS,2025-02-27 05:33:05.012767+00:00,2025-12-11 12:32:18.922522+00:00
1799,312,361,Fact network area try ok authority represent season score feeling together.,MEDIUM,OPEN,2025-12-20 15:38:14.857044+00:00,2024-09-07 14:28:17.318989+00:00
1800,989,896,Mother among sell medical question eye however protect general party.,CRITICAL,OPEN,2024-12-12 06:30:36.731715+00:00,2025-12-11 05:06:02.833692+00:00
1801,773,1890,Job start too perform simply also within staff skill area offer.,LOW,DONE,2025-07-10 05:54:47.838518+00:00,2024-07-22 01:36:00.914186+00:00
1802,695,1440,Movie source high five American need real marriage.,MEDIUM,IN_PROGRESS,2024-02-09 13:46:08.144294+00:00,2025-02-22 07:22:31.389857+00:00
1803,86,1877,Reason agree grow simple real attention world great develop turn still rest wait.,CRITICAL,OPEN,2024-06-15 08:52:38.841203+00:00,2024-12-16 14:05:03.155421+00:00
1804,678,1139,Behavior recognize someone let office pretty month drop so behind without.,LOW,OPEN,2025-10-28 21:08:29.367174+00:00,2026-01-18 06:46:50.000559+00:00
1805,55,255,Hit yes note political campaign after parent main example like any cover player.,HIGH,IN_PROGRESS,2024-04-24 05:05:01.418228+00:00,2025-08-30 03:08:06.121765+00:00
1806,608,212,Him million record condition although necessary actually board student hand movie leader.,CRITICAL,OPEN,2024-12-22 18:45:29.547704+00:00,2024-08-26 20:52:02.864348+00:00
1807,204,1811,Bag nation focus anyone cultural also community.,HIGH,OPEN,2025-06-04 14:15:45.283596+00:00,2025-03-20 11:21:21.583584+00:00
1808,610,68,Response way part adult out which environmental bill office ability investment.,LOW,DONE,2024-12-26 04:10:18.382039+00:00,2024-09-05 07:55:24.881152+00:00
1809,829,642,Note fast worry management performance current quickly hospital family ask let yet.,MEDIUM,IN_PROGRESS,2025-08-04 00:21:12.927913+00:00,2024-06-05 20:40:34.938077+00:00
1810,868,452,Assume manager great cultural eye medical someone day town fund south small.,CRITICAL,IN_PROGRESS,2025-06-24 04:26:50.243511+00:00,2026-01-11 23:32:00.789996+00:00
1811,886,1337,Attack shake decade game seek enough yard court.,MEDIUM,DONE,2024-09-03 15:48:56.561860+00:00,2024-09-22 04:41:25.086917+00:00
1812,437,1651,Star white show language direction assume music better size start no fund.,CRITICAL,CANCELLED,2024-06-01 15:58:04.819420+00:00,2024-05-15 17:32:03.619555+00:00
1813,251,874,Staff door evidence card take when crime treat range.,HIGH,IN_PROGRESS,2025-07-05 05:31:35.513455+00:00,2025-07-11 07:52:26.570394+00:00
1814,254,883,Data instead institution avoid possible month police foot discussion.,LOW,DONE,2024-04-06 15:08:35.775609+00:00,2024-09-30 12:18:18.100384+00:00
1815,578,1657,Agency require style team next lead final student.,MEDIUM,DONE,2025-02-23 23:05:24.252993+00:00,2024-08-26 14:34:07.655180+00:00
1816,841,1764,Consider baby could gun democratic technology.,HIGH,DONE,2024-09-10 04:15:36.658870+00:00,2025-09-16 11:41:33.466421+00:00
1817,404,451,Until wall sport position you plan food likely painting oil voice.,LOW,IN_PROGRESS,2025-08-14 05:05:26.465167+00:00,2024-05-18 04:11:43.415485+00:00
1818,740,872,No media security writer contain effort own strong interview side figure house.,LOW,IN_PROGRESS,2024-10-13 13:50:23.442649+00:00,2025-04-10 14:49:16.574766+00:00
1819,509,1576,Above those use treat common deal speech every performance base under loss case.,HIGH,CANCELLED,2025-03-13 08:47:29.770929+00:00,2024-10-16 10:14:27.914576+00:00
1820,908,791,Difference hand personal smile behind radio something different special life real movie.,CRITICAL,DONE,2024-10-20 19:53:15.854897+00:00,2025-05-31 17:30:52.922972+00:00
1821,951,410,Same rock possible against off population food far very animal.,HIGH,DONE,2025-08-08 14:18:54.467713+00:00,2024-11-17 21:33:54.812627+00:00
1822,770,345,Pay whose particularly price mind lose different any evening.,LOW,IN_PROGRESS,2025-02-24 12:13:07.171723+00:00,2024-10-29 06:11:04.334950+00:00
1823,782,541,Military hour mention conference camera subject control me majority prove.,CRITICAL,OPEN,2025-05-30 10:31:43.416101+00:00,2025-10-10 17:28:59.207989+00:00
1824,181,1410,Toward city society eat ever seven threat another.,MEDIUM,IN_PROGRESS,2024-12-20 09:21:14.030500+00:00,2025-01-28 00:06:40.362955+00:00
1825,961,711,Beyond without us get instead certain computer score general move.,MEDIUM,IN_PROGRESS,2024-07-28 19:42:09.301675+00:00,2024-10-01 03:28:26.414628+00:00
1826,203,325,History shake memory vote specific sense situation after never job easy.,HIGH,DONE,2025-12-09 00:21:19.387867+00:00,2024-02-21 03:15:56.761151+00:00
1827,856,1364,Sit chance operation culture tree travel hospital true develop sit than message.,CRITICAL,OPEN,2024-12-26 07:34:46.730051+00:00,2024-11-02 19:01:58.313403+00:00
1828,38,89,Rock reach end cut rather light structure partner.,CRITICAL,CANCELLED,2025-06-14 01:09:19.469827+00:00,2025-11-22 21:51:05.683992+00:00
1829,839,832,Bar not candidate measure drug recognize somebody.,CRITICAL,CANCELLED,2025-09-24 09:24:07.640513+00:00,2024-03-03 02:27:40.604914+00:00
1830,288,1897,Might care because street west perform.,CRITICAL,CANCELLED,2024-05-08 04:11:22.861685+00:00,2025-09-19 16:55:06.893766+00:00
1831,411,799,Movement seem quality continue certain notice decade others must mention most hit list.,MEDIUM,IN_PROGRESS,2025-04-03 04:08:07.351736+00:00,2024-06-28 11:48:14.443429+00:00
1832,648,1719,Group with since respond customer true what production series among including.,MEDIUM,CANCELLED,2024-10-21 14:45:52.199026+00:00,2025-12-24 22:59:48.247290+00:00
1833,737,670,Appear list picture plant realize in somebody hot seem third spring late consumer.,HIGH,DONE,2024-05-08 21:29:31.840159+00:00,2025-04-07 18:56:29.774878+00:00
1834,277,869,When owner box nation democratic explain tend.,MEDIUM,DONE,2025-06-16 05:40:43.823407+00:00,2024-02-08 12:46:42.992190+00:00
1835,630,167,Direction dream capital market name before Democrat everybody nor key however president gas.,HIGH,DONE,2025-12-02 01:47:57.868010+00:00,2024-06-11 03:24:37.375033+00:00
1836,846,214,Middle play might cut course create deal must knowledge like.,CRITICAL,DONE,2024-11-11 06:28:12.452909+00:00,2024-05-12 11:51:10.022813+00:00
1837,399,242,Perform parent company three member executive heavy main pay sound say.,CRITICAL,CANCELLED,2025-10-13 19:36:53.721373+00:00,2024-03-22 16:25:29.658932+00:00
1838,545,1327,According almost describe pass direction name level television large thing relationship pattern where.,CRITICAL,CANCELLED,2025-01-11 17:20:27.925650+00:00,2025-11-14 18:18:55.340835+00:00
1839,422,1630,Eight student inside year example article future.,MEDIUM,CANCELLED,2025-12-06 22:41:29.024304+00:00,2025-07-08 02:35:49.854327+00:00
1840,602,1707,Mrs place pull glass senior shake level no hard material.,LOW,OPEN,2024-06-06 04:15:13.477703+00:00,2025-08-20 10:00:33.792060+00:00
1841,825,546,Control resource trip bad large happen south skill responsibility.,CRITICAL,IN_PROGRESS,2025-11-24 12:12:09.236438+00:00,2025-11-11 23:03:24.025227+00:00
1842,270,880,Break cut ball policy store them know.,HIGH,IN_PROGRESS,2024-05-05 22:52:52.683922+00:00,2026-01-01 03:06:55.035042+00:00
1843,226,115,Professor world performance large its education woman degree better.,MEDIUM,DONE,2024-07-21 12:27:21.678387+00:00,2025-06-25 05:47:43.593834+00:00
1844,885,1653,Always what right out test billion middle discover operation personal wife mouth.,HIGH,DONE,2025-06-17 22:32:25.731970+00:00,2025-08-26 15:34:29.061005+00:00
1845,77,1899,More why I best want pay left none easy.,CRITICAL,DONE,2024-11-03 02:33:40.191570+00:00,2024-12-04 02:19:28.361063+00:00
1846,615,105,Economy run throughout writer side can business black station ok experience behind bar.,MEDIUM,CANCELLED,2024-08-15 03:36:21.831103+00:00,2024-12-26 03:44:07.451855+00:00
1847,463,162,Short history yourself season wrong cost less heavy very party certainly worker.,LOW,IN_PROGRESS,2025-04-08 02:54:22.688018+00:00,2026-01-01 10:37:08.984095+00:00
1848,676,1679,The state during trip style course others stay.,HIGH,IN_PROGRESS,2025-04-01 10:46:33.337240+00:00,2024-10-26 12:22:36.749921+00:00
1849,752,326,Spend city audience able single news about stuff especially week.,MEDIUM,DONE,2024-02-22 17:53:12.455741+00:00,2025-11-16 10:06:39.045021+00:00
1850,152,688,Own family officer worker near parent stage morning of film respond.,HIGH,CANCELLED,2024-06-30 08:18:23.366579+00:00,2024-05-13 09:40:32.769175+00:00
1851,497,177,Room company wind little skin model Congress cold church north baby.,LOW,IN_PROGRESS,2024-09-20 00:11:55.363868+00:00,2024-05-23 00:46:35.337975+00:00
1852,464,634,Truth color maintain not yet reduce lot fire serious answer son read.,MEDIUM,OPEN,2024-10-17 06:51:23.893456+00:00,2025-02-12 15:17:42.604452+00:00
1853,914,1606,Join east song lot choice race cause every easy tend social poor.,LOW,DONE,2024-03-26 05:54:49.078702+00:00,2024-11-17 10:34:05.968201+00:00
1854,752,1451,Student huge threat seek want best expert better return present toward.,LOW,DONE,2025-01-08 23:41:13.235322+00:00,2025-02-19 23:09:12.023427+00:00
1855,532,1786,Store region kid network my apply herself.,LOW,OPEN,2024-03-26 04:28:31.457909+00:00,2025-01-06 21:46:21.242364+00:00
1856,152,1322,Forget attention sound southern not piece public interest case create trade ask.,LOW,CANCELLED,2024-10-28 02:27:41.225786+00:00,2024-03-04 00:12:18.013982+00:00
1857,653,969,National one hard feeling quite not must.,CRITICAL,OPEN,2024-01-26 13:30:53.198058+00:00,2025-04-03 23:49:06.587784+00:00
1858,800,1124,Behavior interesting spend hope agent age.,HIGH,CANCELLED,2024-04-21 01:40:39.566562+00:00,2024-07-05 04:25:08.397651+00:00
1859,538,1621,Money why fund consumer couple morning thus fish difficult building spend perform town.,HIGH,IN_PROGRESS,2025-12-27 22:11:46.307648+00:00,2025-12-18 02:13:18.538101+00:00
1860,43,1235,Upon own join tough future data least human up.,CRITICAL,CANCELLED,2025-08-24 14:20:28.742260+00:00,2024-02-03 22:05:41.833605+00:00
1861,726,1602,Laugh head color partner mention leg wrong middle seven effect test about door.,LOW,OPEN,2024-05-30 21:13:06.125243+00:00,2025-05-12 23:19:13.606719+00:00
1862,590,564,Condition environmental born note all growth ahead sister blood.,CRITICAL,CANCELLED,2024-03-21 12:54:44.796993+00:00,2024-07-10 17:01:27.356019+00:00
1863,102,973,Could push care road important despite science discuss respond performance score.,HIGH,CANCELLED,2024-06-07 19:11:50.989060+00:00,2024-11-25 13:08:31.404006+00:00
1864,101,1839,Civil strong concern goal weight young key agreement continue school begin up class.,HIGH,OPEN,2024-03-08 17:46:22.561138+00:00,2025-05-08 20:56:24.319697+00:00
1865,705,1980,Enjoy college often understand adult authority house statement.,LOW,OPEN,2024-03-07 21:01:42.029394+00:00,2024-09-27 07:40:35.796283+00:00
1866,35,785,A why project water identify soon image indicate everyone example recently.,HIGH,IN_PROGRESS,2024-11-13 11:23:15.114476+00:00,2025-07-26 18:03:32.061411+00:00
1867,922,142,Little since majority night cultural direction go someone party deep law sit remember.,MEDIUM,DONE,2024-08-03 05:20:46.179026+00:00,2024-11-14 17:36:13.309970+00:00
1868,205,1687,Day whole attorney American leave develop Congress.,LOW,IN_PROGRESS,2025-03-19 16:17:13.439040+00:00,2025-03-06 16:30:07.449071+00:00
1869,473,1950,Day charge away strategy true business.,HIGH,CANCELLED,2025-12-08 20:13:10.060720+00:00,2025-06-22 12:24:25.163469+00:00
1870,836,1803,Room need nearly per network very too.,HIGH,IN_PROGRESS,2025-01-22 01:58:10.664377+00:00,2024-10-15 17:10:59.673586+00:00
1871,916,454,Pull whole result baby movie sign business share truth social main defense nice.,LOW,IN_PROGRESS,2025-08-11 19:05:36.561388+00:00,2025-02-14 21:53:01.151710+00:00
1872,316,1487,Like fear write difficult over there change value career performance democratic should.,CRITICAL,DONE,2025-06-02 12:42:21.448653+00:00,2024-11-08 17:24:04.895850+00:00
1873,661,686,Whose early story respond realize everybody shoulder majority boy difference it exist.,CRITICAL,DONE,2024-07-24 17:04:39.359513+00:00,2025-07-28 06:10:12.461782+00:00
1874,780,1393,Different less say matter course firm likely mother sure ask let protect read.,MEDIUM,DONE,2024-12-31 02:09:01.152727+00:00,2025-01-05 21:04:57.591527+00:00
1875,114,1482,Operation image painting foreign camera important sing.,LOW,DONE,2024-05-14 20:04:51.033847+00:00,2024-03-25 23:03:27.095434+00:00
1876,589,1793,Exactly there film customer mean include wear past central visit individual about big.,LOW,IN_PROGRESS,2025-02-21 11:30:06.250675+00:00,2025-10-13 06:49:07.360715+00:00
1877,280,1030,Allow wide board research ago quality whatever less fight student recognize fall.,CRITICAL,DONE,2024-02-05 08:46:16.239593+00:00,2025-07-18 02:38:09.446432+00:00
1878,555,262,Event note prove smile create again economy baby.,HIGH,OPEN,2025-08-18 02:22:55.331629+00:00,2025-08-03 07:06:25.145122+00:00
1879,860,502,Just break nothing series ask in religious people paper image far certain policy.,LOW,DONE,2024-08-17 08:55:06.418092+00:00,2025-03-23 22:47:52.454840+00:00
1880,745,1764,During like exactly state company idea help fly professional team rather nearly.,LOW,OPEN,2025-01-24 14:41:38.301626+00:00,2025-02-04 03:21:32.169666+00:00
1881,836,1212,Impact himself property agent box night magazine budget modern.,CRITICAL,DONE,2024-05-28 19:37:15.655409+00:00,2025-12-10 22:22:35.425471+00:00
1882,918,550,Work suffer card call agency brother born debate young drive beat.,CRITICAL,IN_PROGRESS,2024-10-03 02:51:56.399670+00:00,2024-02-16 06:47:21.711427+00:00
1883,894,1412,North hour table future tend as responsibility figure best ok.,HIGH,CANCELLED,2024-03-10 04:09:53.155358+00:00,2024-07-05 06:10:00.635024+00:00
1884,512,523,Price design around best big or thank bill four important audience property.,LOW,IN_PROGRESS,2025-07-15 14:19:29.848093+00:00,2024-02-15 00:01:34.568546+00:00
1885,135,1479,Blood sound window authority hope mean commercial cup arrive stage.,HIGH,CANCELLED,2025-04-15 00:45:08.216852+00:00,2025-07-15 21:46:33.454730+00:00
1886,463,1610,Meeting state yourself six put agree building cold.,MEDIUM,IN_PROGRESS,2024-12-12 18:08:21.892959+00:00,2025-10-14 00:55:35.301005+00:00
1887,294,1423,Because least mother she less former want.,MEDIUM,CANCELLED,2025-03-26 20:41:54.703854+00:00,2025-01-28 03:37:59.023790+00:00
1888,465,330,Mother baby according single address modern.,HIGH,OPEN,2025-06-14 18:37:55.936910+00:00,2024-11-21 18:59:22.016471+00:00
1889,703,398,His ability instead writer lot pretty although test health rather.,CRITICAL,IN_PROGRESS,2024-10-26 07:49:19.137565+00:00,2025-09-26 13:45:14.907683+00:00
1890,650,434,Little place even want claim international move month describe him.,MEDIUM,DONE,2024-02-02 16:39:18.941722+00:00,2025-11-30 18:19:41.188097+00:00
1891,446,84,Protect art cold dinner fact or force article however cultural analysis toward floor.,HIGH,IN_PROGRESS,2025-01-01 04:35:59.103359+00:00,2024-08-13 20:29:23.058155+00:00
1892,181,1296,Turn mouth science Congress school all.,HIGH,OPEN,2025-09-13 18:18:11.976242+00:00,2024-03-18 04:31:57.131196+00:00
1893,988,1964,Summer study possible report part good.,LOW,IN_PROGRESS,2025-08-07 08:53:52.556550+00:00,2025-06-14 12:03:31.649513+00:00
1894,698,1604,Together health society development recognize agreement seem line many.,HIGH,IN_PROGRESS,2025-04-06 12:03:13.870749+00:00,2025-04-17 04:41:40.196229+00:00
1895,585,211,Suddenly understand carry foot every available explain Mrs.,HIGH,IN_PROGRESS,2024-02-14 17:51:02.171758+00:00,2024-07-07 09:40:51.694818+00:00
1896,63,825,Idea behind and fast interesting environmental plant.,MEDIUM,OPEN,2024-01-30 02:20:26.074447+00:00,2025-07-29 09:09:41.176787+00:00
1897,144,787,Likely book your garden strong traditional.,MEDIUM,IN_PROGRESS,2025-04-22 13:58:38.780910+00:00,2025-01-28 06:33:15.067260+00:00
1898,782,183,Need never here stage quality job remember stop.,CRITICAL,IN_PROGRESS,2024-12-15 06:21:39.793819+00:00,2024-02-12 09:28:27.326043+00:00
1899,773,1411,Course hospital spring fly southern shoulder say start hot sense artist.,LOW,IN_PROGRESS,2026-01-11 13:02:40.759334+00:00,2024-08-18 02:37:17.841649+00:00
