refund_id,payment_id,refund_amount,refund_reason,refunded_at,created_at
5990,19648,722.61,Fast food campaign poor factor family party service hotel impact music.,2025-08-31 03:03:43.406062+00:00,2024-07-09 06:11:18.566123+00:00
5991,57671,1666.69,Performance nearly relationship first cost effect coach Mrs.,2024-05-27 23:21:44.824934+00:00,2025-02-10 23:13:34.896501+00:00
5992,49946,1735.69,Guess say both easy pressure rate set cold argue.,2026-01-11 23:24:40.700759+00:00,2025-10-16 23:57:17.266125+00:00
5993,2406,1588.1,Star miss author this tonight nation investment Democrat begin establish reality different improve public.,2025-05-22 11:31:13.113459+00:00,2025-01-07 01:50:54.361899+00:00
5994,11511,1603.21,Him knowledge expert trade four industry protect.,2025-04-22 21:07:28.749814+00:00,2024-06-02 13:56:43.704126+00:00
5995,13035,268.6,Southern soldier outside time deep thank it today money against physical.,2025-04-09 16:08:55.694186+00:00,2025-10-11 12:07:45.881173+00:00
5996,10299,378.34,Local move to home audience attention glass ago.,2025-06-19 02:09:51.956923+00:00,2025-11-20 14:31:22.591313+00:00
5997,21638,486.74,Question upon respond easy several direction public team make none crime.,2025-12-13 22:19:47.899523+00:00,2025-12-09 14:56:05.176088+00:00
5998,55838,1824.12,Key top section require TV them within.,2025-05-12 08:49:04.618539+00:00,2024-05-20 22:03:08.298741+00:00
5999,37426,1107.09,Environmental often year response agent ball research choose system.,2025-08-02 08:26:23.078845+00:00,2025-07-11 15:55:03.491884+00:00
6000,12905,1253.26,Face yard toward hold picture why order human investment option respond garden just investment.,2024-10-24 13:28:28.992209+00:00,2025-03-23 19:40:29.419052+00:00
6001,53946,836.72,Real room sense what artist identify draw realize so opportunity.,2024-08-09 11:24:31.542651+00:00,2025-11-12 05:43:32.348568+00:00
6002,41567,146.28,Economy answer detail ten training reach.,2024-04-11 14:33:01.410708+00:00,2024-03-04 02:55:35.121751+00:00
6003,26309,1651.26,Back wrong resource hold dark plan visit whom bring surface exactly view least.,2024-05-20 13:50:03.724636+00:00,2024-08-20 20:08:09.296442+00:00
6004,13338,1638.69,Police protect kitchen might picture need management size yourself color action effort minute.,2025-03-20 03:03:11.354946+00:00,2025-11-01 02:24:48.167246+00:00
6005,17737,1702.86,Box left toward your debate piece two point line heavy.,2024-10-20 19:33:26.917282+00:00,2025-05-07 02:51:09.182025+00:00
6006,54357,948.23,Production back clear community half enter.,2025-06-04 21:46:35.382532+00:00,2025-06-11 16:43:59.132580+00:00
6007,39604,516.99,Particular say charge stage middle artist left add under art son.,2025-06-12 21:53:41.242840+00:00,2024-06-29 14:24:10.603284+00:00
6008,15289,1770.18,Contain value figure natural middle federal middle growth I few green.,2025-05-25 01:05:37.857193+00:00,2025-05-03 17:58:45.465620+00:00
6009,52684,1419.58,Money movement him any machine student as include money concern partner news series.,2024-08-26 10:51:40.583884+00:00,2025-10-07 23:22:58.414349+00:00
6010,35599,1479.17,Debate firm bill former including company perform it.,2024-05-08 16:59:25.117763+00:00,2024-09-15 22:02:50.184888+00:00
6011,31957,164.56,Edge century order finish coach soon message ok whom moment actually much find.,2025-05-06 12:33:58.806215+00:00,2025-11-03 00:40:49.510892+00:00
6012,40501,842.88,Point dark process energy truth realize say.,2024-11-02 20:42:29.579301+00:00,2024-08-04 01:11:35.565517+00:00
6013,14902,1228.28,Hundred society money everything power give green program television determine section wrong.,2025-02-25 17:20:45.743708+00:00,2025-11-28 02:35:30.365909+00:00
6014,51911,1871.75,Save outside some style eat Democrat certain.,2025-02-18 19:17:11.964136+00:00,2024-06-29 04:22:41.290893+00:00
6015,4953,25.93,Spend woman value their evidence political fund wall.,2024-01-24 03:58:01.140919+00:00,2026-01-20 13:40:52.381439+00:00
6016,48634,1554.69,Magazine administration its week stay market let response deep.,2025-10-18 05:35:38.399701+00:00,2024-11-19 08:12:17.943233+00:00
6017,57497,1328.92,Color of money table learn former occur star find leader attack toward true.,2025-05-28 12:27:23.181759+00:00,2024-05-03 15:47:35.790388+00:00
6018,3232,1957.88,Catch exist American road determine through science hundred Democrat ok teacher pick.,2024-08-15 09:59:21.712256+00:00,2026-01-15 09:17:24.914486+00:00
6019,52014,403.61,Leader quickly shoulder arm with turn rock various.,2024-09-15 06:34:12.783581+00:00,2024-04-21 23:59:19.601839+00:00
6020,51393,419.21,Culture give letter because common recently sometimes stage be people history market.,2025-05-26 04:24:24.481762+00:00,2025-10-10 06:55:53.559085+00:00
6021,52965,1229.49,Staff PM whose food may area.,2024-08-13 04:45:40.949792+00:00,2025-03-05 04:39:09.285645+00:00
6022,5932,1138.43,Network upon worry matter sure southern.,2024-07-21 14:03:21.820173+00:00,2025-02-23 11:23:05.881107+00:00
6023,24347,1706.26,Sing return social produce democratic person think just opportunity its trouble onto wrong.,2025-09-02 07:03:26.118263+00:00,2025-03-17 04:04:23.537547+00:00
6024,33816,597.31,Community sound activity soon him truth build expert.,2024-03-10 20:20:51.308333+00:00,2024-03-24 19:21:51.676140+00:00
6025,32175,494.83,Seven set sit agency feeling name.,2024-08-25 19:09:52.190886+00:00,2025-05-15 11:09:51.439024+00:00
6026,35872,1824.08,Energy few home experience human help.,2024-05-16 16:27:26.680879+00:00,2024-03-08 03:30:40.759753+00:00
6027,36080,1647.87,Bar car car increase including care seven.,2024-04-03 19:20:43.156266+00:00,2025-03-21 22:17:58.796266+00:00
6028,47622,1967.68,Pm above bit serious forward onto edge music.,2025-09-28 04:51:25.197742+00:00,2025-04-28 22:39:46.780435+00:00
6029,20602,1262.55,Light live group it memory early specific information price perhaps eight.,2025-06-03 06:12:11.452341+00:00,2025-07-01 12:50:04.507320+00:00
6030,35129,1140.46,Event site occur career buy I heart attorney interest.,2025-09-23 16:19:18.618219+00:00,2025-10-07 15:31:35.151089+00:00
6031,34697,1686.23,First performance glass friend instead energy professional offer building ready mention cut audience.,2025-12-12 23:23:47.777107+00:00,2025-09-23 20:55:46.439701+00:00
6032,27210,581.13,Keep various together son will win set bill as.,2024-01-30 02:25:37.319013+00:00,2024-06-19 20:15:39.479654+00:00
6033,57813,811.91,Mr long card read last remain.,2025-10-12 09:36:05.837791+00:00,2025-02-12 01:26:13.710250+00:00
6034,35600,144.72,Research air although child radio trouble age upon enter section could.,2024-05-05 03:25:55.126216+00:00,2025-12-31 12:56:58.977231+00:00
6035,12583,970.67,Third floor data race ready usually end occur upon from.,2025-02-03 18:13:41.797858+00:00,2024-03-08 23:43:18.411664+00:00
6036,54373,1064.88,Single view skin figure worry value lose.,2025-12-05 13:20:13.530433+00:00,2025-08-23 06:06:06.652620+00:00
6037,22986,1959.43,Subject enjoy including candidate speech investment your evening.,2024-07-14 06:14:39.583271+00:00,2024-05-25 20:15:05.679783+00:00
6038,14327,1330.25,Might speak response nature me key federal add much event single.,2025-10-24 02:49:46.725358+00:00,2025-04-29 08:10:58.804073+00:00
6039,11896,1389.38,Country American pretty practice use peace car late let determine base attorney control.,2025-07-10 20:13:51.387924+00:00,2025-02-09 11:49:43.342446+00:00
6040,22989,840.54,Sense rather food similar bring get despite whose.,2025-03-12 12:29:38.826825+00:00,2024-01-26 03:35:39.590972+00:00
6041,30330,830.29,Positive reveal grow professional increase yeah position half subject at.,2024-07-10 16:20:34.808879+00:00,2025-08-23 07:57:46.717919+00:00
6042,20374,914.09,Strong even day according growth local.,2025-03-11 11:04:46.015028+00:00,2025-12-29 12:04:00.286223+00:00
6043,55874,1072.57,Month site discuss language wonder movie full reality but your wrong.,2024-08-28 15:14:16.715407+00:00,2025-05-03 19:51:49.782129+00:00
6044,20101,1964.56,Upon mind look herself sister hard change deal above hand high.,2024-05-16 19:32:08.355051+00:00,2024-12-11 18:36:13.101156+00:00
6045,5659,1193.0,Firm technology knowledge increase kid and.,2024-12-20 18:14:20.696192+00:00,2024-12-05 06:30:23.000365+00:00
6046,44397,1456.59,Run up involve security rather party pull forget relationship stand beat read affect.,2024-11-10 21:32:57.282935+00:00,2024-03-09 08:52:09.683867+00:00
6047,31506,1977.02,Decision make assume play card involve current write skill spring administration between.,2025-03-02 18:57:56.136417+00:00,2025-12-12 00:58:42.569155+00:00
6048,52847,1838.97,Force vote politics small point alone usually need play a ground agreement.,2025-11-24 04:44:39.106737+00:00,2024-06-30 02:02:12.140055+00:00
6049,59271,307.27,Onto or brother poor strategy boy challenge.,2025-09-08 02:41:47.533679+00:00,2025-03-10 17:54:17.433929+00:00
6050,7157,619.07,Huge something opportunity party better our body better card party standard system.,2025-08-31 00:34:16.865852+00:00,2024-08-24 19:17:02.618165+00:00
6051,52393,914.14,Window air instead lay garden network little ability since green laugh her him.,2025-04-09 18:43:23.439156+00:00,2024-12-01 19:23:41.153999+00:00
6052,54168,645.55,Country upon least ask sport be open attorney maintain movement gun same from.,2025-03-10 11:47:15.578628+00:00,2024-09-23 04:00:49.190098+00:00
6053,45345,147.11,I grow tend check see avoid impact need reflect hospital should.,2024-07-21 23:20:01.110480+00:00,2025-10-08 00:38:56.590405+00:00
6054,29121,659.27,Entire trial hold west speech catch.,2025-07-17 17:41:09.417511+00:00,2025-07-26 22:10:48.343422+00:00
6055,57818,1512.05,Our for subject population about sort particular guy employee pass.,2026-01-19 00:36:13.430732+00:00,2026-01-07 06:58:21.259881+00:00
6056,45783,1967.58,Far spend trial design tax hand yard.,2024-12-16 09:18:33.433895+00:00,2025-07-12 15:02:43.177397+00:00
6057,20169,949.78,Produce modern at skill guy follow they turn.,2025-11-10 16:14:13.668185+00:00,2024-02-05 01:53:49.796420+00:00
6058,40706,475.03,Significant although former action well decision north.,2025-02-04 17:39:31.548685+00:00,2025-03-27 06:09:06.752128+00:00
6059,84,1398.24,Detail culture these hand four finally son individual federal claim firm plant everybody.,2025-05-19 01:43:41.054904+00:00,2025-03-11 18:07:54.138951+00:00
6060,24100,1973.84,Interest medical information before move region enough specific.,2025-06-09 08:12:52.045790+00:00,2025-05-15 18:10:44.053472+00:00
6061,32636,274.98,Every technology cut claim feeling onto offer push.,2025-02-05 07:25:38.882015+00:00,2026-01-08 05:10:50.445326+00:00
6062,55859,638.24,Alone paper year face whether assume when series.,2025-10-16 13:48:37.950955+00:00,2024-09-17 06:17:53.672270+00:00
6063,19326,755.5,Across toward measure million commercial necessary.,2025-07-16 02:30:38.472668+00:00,2025-08-13 11:50:48.837751+00:00
6064,34749,1616.87,Send voice color win dinner various still social.,2024-07-08 14:40:59.559635+00:00,2024-05-14 17:16:32.344398+00:00
6065,45281,1169.95,Above than behavior consumer name onto brother teacher popular develop study line college.,2024-09-27 22:02:40.259417+00:00,2024-12-27 23:54:37.269034+00:00
6066,13538,1426.43,Under source new free kind seat practice best.,2025-06-04 07:19:11.336253+00:00,2024-10-26 08:19:09.752784+00:00
6067,43382,375.2,Both training something quality full throw animal season candidate partner move ever.,2024-05-11 08:32:31.733278+00:00,2024-03-26 18:12:24.945500+00:00
6068,56155,1089.19,Maybe early painting alone true create adult center degree.,2024-04-11 14:39:24.503154+00:00,2025-05-30 01:56:17.107691+00:00
6069,59948,630.18,Focus their worry yet vote out manage church.,2024-04-26 00:58:11.727091+00:00,2024-03-03 07:35:48.798819+00:00
6070,24888,1498.29,Key fact theory control expect find become station could whatever small.,2024-08-15 00:53:10.169022+00:00,2025-06-29 05:57:25.474406+00:00
6071,21785,696.17,Throughout seek feeling remember use ready full yeah toward assume large.,2025-12-24 18:01:43.095546+00:00,2025-06-18 03:25:26.126914+00:00
6072,13739,315.07,College community current court since control store more participant member adult.,2024-03-16 16:22:28.677166+00:00,2024-12-31 08:27:09.326867+00:00
6073,37766,858.95,Heart benefit special enough close necessary and outside south mean authority scientist.,2025-05-06 22:11:29.820593+00:00,2025-10-24 22:26:49.346365+00:00
6074,18175,1554.27,During debate idea attorney policy way no.,2025-11-15 03:57:06.669649+00:00,2025-01-29 08:38:43.674039+00:00
6075,28277,1479.82,Left I standard wait heart last.,2024-07-15 15:23:34.222400+00:00,2025-05-31 18:19:37.954519+00:00
6076,2495,1309.6,Sing win hundred practice travel doctor citizen skill modern lot.,2024-06-24 22:31:03.778234+00:00,2024-04-07 18:13:17.117635+00:00
6077,20831,1198.54,Process ball upon practice people each chance daughter and.,2024-06-14 21:44:19.400793+00:00,2026-01-20 10:33:43.212893+00:00
6078,18463,1719.7,Step different network prepare with green.,2025-12-19 04:31:50.732348+00:00,2024-12-19 01:30:22.997361+00:00
6079,3727,855.08,Far myself term serve base phone go professional democratic teacher no material himself.,2024-10-07 20:57:17.689187+00:00,2024-10-20 01:41:50.194185+00:00
6080,58425,1466.64,Write wife pass position however movement.,2025-06-13 00:29:25.304800+00:00,2025-12-21 23:43:32.711016+00:00
6081,37471,1712.96,Last voice win during economy other security.,2024-03-16 17:08:51.044920+00:00,2025-12-13 02:38:15.164512+00:00
6082,30971,1271.88,Run end event whatever production health better black top plant religious.,2025-11-08 02:11:42.059244+00:00,2025-05-29 05:39:50.695337+00:00
6083,26658,1326.72,Herself beautiful although model traditional appear pay.,2024-05-27 19:45:53.542032+00:00,2024-03-08 04:48:47.419783+00:00
6084,54544,704.95,Article person book spring herself season lose teacher beat would.,2024-08-14 17:59:48.645313+00:00,2025-05-06 17:39:25.537645+00:00
6085,49031,832.65,Certain feel debate response fact town break because should score by authority character.,2025-12-16 07:08:02.889241+00:00,2024-11-07 09:22:49.711592+00:00
6086,25983,1371.08,Challenge everybody their themselves culture throw.,2025-01-19 00:45:59.095816+00:00,2025-05-04 13:40:32.999790+00:00
6087,42415,1943.66,Table here race different alone feeling reason me against note cultural practice message.,2025-05-19 03:43:26.794335+00:00,2025-02-17 04:35:28.472266+00:00
6088,215,1479.19,Important energy involve wonder choice memory evening within in require operation make eight win.,2024-11-01 16:36:45.501263+00:00,2025-01-17 18:34:05.256664+00:00
6089,29103,72.59,Hold various play budget form such.,2025-05-11 20:48:19.681837+00:00,2024-04-27 11:00:09.141277+00:00
6090,43537,1779.48,Federal note offer improve range sure outside why edge writer black.,2024-03-04 06:19:51.867477+00:00,2025-01-05 08:29:10.965024+00:00
6091,12928,167.9,Worker remain accept than base girl write involve.,2024-01-25 18:16:37.056682+00:00,2025-09-12 13:06:16.408735+00:00
6092,15413,45.59,Newspaper sometimes rather size tonight could economy.,2024-07-04 16:05:24.240218+00:00,2025-02-27 02:40:00.484435+00:00
6093,58228,1697.28,Family front arm hotel parent throw week cup evening reflect.,2024-10-07 11:53:49.792116+00:00,2025-06-15 17:39:46.690467+00:00
